order_id,order_date,product,category,region,sales_rep,channel,quantity,unit_price,sales
2516,2025-05-04,Office Chair,Furniture,North,Carla Diaz,Online,4,180.51,703.99
2517,2025-05-04,Mechanical Keyboard,Electronics,East,David Lee,Retail Store,5,70.96,345.93
2518,2025-05-04,USB-C Hub,Electronics,North,David Lee,Online,3,33.31,97.43
2519,2025-05-06,Desk Lamp,Furniture,West,Bob Chen,Retail Store,4,39.44,153.82
2520,2025-05-06,Wireless Mouse,Electronics,South,Carla Diaz,Partner,1,24.07,23.47
2521,2025-05-06,Desk Lamp,Furniture,North,Eve Torres,Partner,4,40.61,158.38
2522,2025-05-06,Office Chair,Furniture,South,David Lee,Retail Store,6,204.75,1197.79
2523,2025-05-06,USB-C Hub,Electronics,North,Bob Chen,Retail Store,2,38.84,75.74
2524,2025-05-08,Pen Pack,Stationery,North,Carla Diaz,Online,2,7.36,14.35
2525,2025-05-08,Desk Lamp,Furniture,North,Eve Torres,Online,3,37.78,110.51
2526,2025-05-08,Desk Lamp,Furniture,North,David Lee,Partner,6,36.48,213.41
2527,2025-05-08,Standing Desk,Furniture,North,Alice Kim,Retail Store,4,383.5,1495.65
2528,2025-05-09,Office Chair,Furniture,South,Bob Chen,Online,2,178.86,348.78
2529,2025-05-09,Wireless Mouse,Electronics,North,Carla Diaz,Online,4,22.67,88.41
2530,2025-05-09,Mechanical Keyboard,Electronics,North,Bob Chen,Partner,2,74.08,144.46
2531,2025-05-09,USB-C Hub,Electronics,North,Carla Diaz,Retail Store,1,35.14,34.26
2532,2025-05-09,Webcam HD,Electronics,South,Eve Torres,Retail Store,6,52.11,304.84
2533,2025-05-09,Pen Pack,Stationery,North,Carla Diaz,Retail Store,1,7.66,7.47
2534,2025-05-10,Wireless Mouse,Electronics,North,David Lee,Online,4,26.59,103.7
2535,2025-05-11,Office Chair,Furniture,East,Eve Torres,Retail Store,1,191.61,186.82
2536,2025-05-11,Wireless Mouse,Electronics,West,Carla Diaz,Partner,1,28.03,27.33
2537,2025-05-11,Desk Lamp,Furniture,South,Carla Diaz,Online,1,43.13,42.05
2538,2025-05-12,Notebook Set,Stationery,South,Carla Diaz,Online,6,12.89,75.41
2539,2025-05-12,Notebook Set,Stationery,East,Alice Kim,Partner,6,12.25,71.66
2540,2025-05-12,Monitor 27in,Electronics,South,Eve Torres,Partner,4,219.03,854.22
2541,2025-05-12,Wireless Mouse,Electronics,North,Carla Diaz,Online,2,22.63,44.13
2542,2025-05-13,Pen Pack,Stationery,North,Bob Chen,Retail Store,2,8.44,16.46
2543,2025-05-13,Desk Lamp,Furniture,West,Bob Chen,Partner,3,38.02,111.21
2544,2025-05-13,Wireless Mouse,Electronics,West,Carla Diaz,Online,2,28.27,55.13
2545,2025-05-13,Standing Desk,Furniture,North,Eve Torres,Retail Store,3,445.58,1303.32
2546,2025-05-13,Standing Desk,Furniture,East,Carla Diaz,Online,1,402.05,392.0
2547,2025-05-14,Webcam HD,Electronics,South,Bob Chen,Partner,1,61.97,60.42
2548,2025-05-15,Pen Pack,Stationery,West,Alice Kim,Online,5,7.84,38.22
2549,2025-05-15,Desk Lamp,Furniture,North,Bob Chen,Online,1,45.54,44.4
2550,2025-05-15,USB-C Hub,Electronics,South,Bob Chen,Partner,1,33.02,32.19
2551,2025-05-15,Mechanical Keyboard,Electronics,East,Bob Chen,Partner,4,70.28,274.09
2552,2025-05-15,Office Chair,Furniture,South,Carla Diaz,Retail Store,2,181.08,353.11
2553,2025-05-15,Monitor 27in,Electronics,South,Carla Diaz,Retail Store,4,251.22,979.76
2554,2025-05-17,Pen Pack,Stationery,West,David Lee,Partner,4,7.54,29.41
2555,2025-05-17,Monitor 27in,Electronics,South,David Lee,Online,6,221.84,1297.76
2556,2025-05-18,Pen Pack,Stationery,East,Eve Torres,Partner,4,8.91,34.75
2557,2025-05-18,USB-C Hub,Electronics,East,David Lee,Retail Store,5,37.86,184.57
2558,2025-05-18,Standing Desk,Furniture,West,Alice Kim,Retail Store,4,407.74,1590.19
2559,2025-05-18,USB-C Hub,Electronics,South,Bob Chen,Online,6,35.61,208.32
2560,2025-05-18,Wireless Mouse,Electronics,East,David Lee,Retail Store,5,27.06,131.92
2561,2025-05-18,Pen Pack,Stationery,East,David Lee,Retail Store,4,9.14,35.65
2562,2025-05-19,Monitor 27in,Electronics,North,Alice Kim,Retail Store,1,220.48,214.97
2563,2025-05-19,Monitor 27in,Electronics,West,Carla Diaz,Partner,2,208.68,406.93
2564,2025-05-20,Webcam HD,Electronics,East,Alice Kim,Partner,6,56.22,328.89
2565,2025-05-20,Pen Pack,Stationery,South,David Lee,Online,4,8.67,33.81
2566,2025-05-21,Notebook Set,Stationery,North,Bob Chen,Retail Store,6,12.92,75.58
2567,2025-05-21,Monitor 27in,Electronics,South,Carla Diaz,Online,4,249.93,974.73
2568,2025-05-21,Monitor 27in,Electronics,South,Alice Kim,Online,5,250.35,1220.46
2569,2025-05-21,Mechanical Keyboard,Electronics,West,David Lee,Partner,6,70.06,409.85
2570,2025-05-21,Monitor 27in,Electronics,South,David Lee,Online,1,226.52,220.86
2571,2025-05-21,Pen Pack,Stationery,West,Eve Torres,Retail Store,3,8.58,25.1
2572,2025-05-22,Pen Pack,Stationery,North,Eve Torres,Retail Store,6,8.94,52.3
2573,2025-05-22,USB-C Hub,Electronics,West,Carla Diaz,Online,3,38.05,111.3
2574,2025-05-22,USB-C Hub,Electronics,North,David Lee,Partner,4,31.51,122.89
2575,2025-05-22,Pen Pack,Stationery,West,Bob Chen,Online,6,7.78,45.51
2576,2025-05-22,Notebook Set,Stationery,South,David Lee,Online,2,12.91,25.17
2577,2025-05-23,Mechanical Keyboard,Electronics,South,Bob Chen,Online,4,67.72,264.11
2578,2025-05-23,Wireless Mouse,Electronics,South,Carla Diaz,Retail Store,6,23.64,138.29
2579,2025-05-23,Desk Lamp,Furniture,North,Bob Chen,Online,6,45.13,264.01
2580,2025-05-23,Standing Desk,Furniture,East,Alice Kim,Retail Store,1,417.66,407.22
2581,2025-05-25,Office Chair,Furniture,North,Alice Kim,Online,4,183.83,716.94
2582,2025-05-25,Standing Desk,Furniture,North,Alice Kim,Online,1,447.86,436.66
2583,2025-05-25,Webcam HD,Electronics,East,David Lee,Retail Store,1,54.67,53.3
2584,2025-05-25,Notebook Set,Stationery,East,Carla Diaz,Retail Store,5,12.09,58.94
2585,2025-05-26,Office Chair,Furniture,West,Eve Torres,Online,3,191.93,561.4
2586,2025-05-26,Notebook Set,Stationery,North,David Lee,Partner,3,13.22,38.67
2587,2025-05-26,Pen Pack,Stationery,South,Alice Kim,Partner,6,8.87,51.89
2588,2025-05-26,Mechanical Keyboard,Electronics,South,Carla Diaz,Retail Store,5,63.04,307.32
2589,2025-05-26,Monitor 27in,Electronics,West,Eve Torres,Retail Store,6,234.24,1370.3
2590,2025-05-26,Office Chair,Furniture,East,Alice Kim,Partner,1,206.38,201.22
2591,2025-05-27,Wireless Mouse,Electronics,West,Bob Chen,Partner,6,24.53,143.5
2592,2025-05-27,Desk Lamp,Furniture,North,Carla Diaz,Retail Store,4,43.39,169.22
2593,2025-05-28,Mechanical Keyboard,Electronics,South,Bob Chen,Partner,6,64.75,378.79
2594,2025-05-28,Monitor 27in,Electronics,South,David Lee,Online,6,225.76,1320.7
2595,2025-05-28,Standing Desk,Furniture,West,Bob Chen,Retail Store,6,482.61,2823.27
2596,2025-05-30,Webcam HD,Electronics,South,Alice Kim,Online,2,52.85,103.06
2597,2025-05-30,Pen Pack,Stationery,East,David Lee,Retail Store,6,7.26,42.47
2598,2025-05-30,Office Chair,Furniture,West,Alice Kim,Partner,6,173.59,1015.5
2599,2025-05-31,Webcam HD,Electronics,North,Carla Diaz,Online,6,59.47,347.9
2600,2025-06-01,Monitor 27in,Electronics,West,David Lee,Partner,1,233.42,233.42
2601,2025-06-01,Webcam HD,Electronics,South,Carla Diaz,Online,4,60.62,242.48
2602,2025-06-01,Standing Desk,Furniture,East,Eve Torres,Online,1,389.7,389.7
2603,2025-06-01,Mechanical Keyboard,Electronics,East,David Lee,Partner,5,64.48,322.4
2604,2025-06-02,Wireless Mouse,Electronics,South,David Lee,Retail Store,3,22.89,68.67
2605,2025-06-02,Notebook Set,Stationery,South,Eve Torres,Partner,3,13.19,39.57
2606,2025-06-02,Monitor 27in,Electronics,West,Alice Kim,Partner,5,210.22,1051.1
2607,2025-06-02,Desk Lamp,Furniture,East,Bob Chen,Retail Store,3,37.45,112.35
2608,2025-06-02,Desk Lamp,Furniture,South,Alice Kim,Partner,2,42.01,84.02
2609,2025-06-03,Standing Desk,Furniture,North,Carla Diaz,Partner,5,481.99,2409.95
2610,2025-06-03,Monitor 27in,Electronics,South,David Lee,Retail Store,4,232.71,930.84
2611,2025-06-04,Pen Pack,Stationery,East,Bob Chen,Partner,1,9.16,9.16
2612,2025-06-04,Office Chair,Furniture,South,Alice Kim,Online,6,204.05,1224.3
2613,2025-06-04,Desk Lamp,Furniture,South,Alice Kim,Partner,6,39.92,239.52
2614,2025-06-04,Pen Pack,Stationery,West,Carla Diaz,Retail Store,3,8.04,24.12
2615,2025-06-04,Pen Pack,Stationery,East,Carla Diaz,Partner,1,8.26,8.26
2616,2025-06-05,Webcam HD,Electronics,East,Eve Torres,Online,4,50.84,203.36
2617,2025-06-06,Standing Desk,Furniture,South,David Lee,Partner,4,446.74,1786.96
2618,2025-06-06,Desk Lamp,Furniture,South,Bob Chen,Partner,3,44.97,134.91
2619,2025-06-06,Office Chair,Furniture,East,Eve Torres,Online,6,191.31,1147.86
2620,2025-06-06,USB-C Hub,Electronics,West,Bob Chen,Online,4,39.82,159.28
2621,2025-06-06,Mechanical Keyboard,Electronics,South,Alice Kim,Online,3,74.33,222.99
2622,2025-06-06,Webcam HD,Electronics,West,Bob Chen,Partner,6,54.15,324.9
2623,2025-06-07,Pen Pack,Stationery,South,David Lee,Retail Store,2,7.27,14.54
2624,2025-06-07,Standing Desk,Furniture,South,David Lee,Partner,6,440.6,2643.6
2625,2025-06-07,Mechanical Keyboard,Electronics,West,Carla Diaz,Partner,4,72.55,290.2
2626,2025-06-07,Desk Lamp,Furniture,North,Alice Kim,Online,3,36.12,108.36
2627,2025-06-07,Desk Lamp,Furniture,South,Alice Kim,Partner,6,42.69,256.14
2628,2025-06-08,Monitor 27in,Electronics,North,Eve Torres,Online,4,213.05,852.2
2629,2025-06-08,Pen Pack,Stationery,West,Carla Diaz,Partner,4,9.2,36.8
2630,2025-06-08,USB-C Hub,Electronics,South,David Lee,Partner,1,34.35,34.35
2631,2025-06-08,Wireless Mouse,Electronics,West,Alice Kim,Partner,4,25.98,103.92
2632,2025-06-09,Monitor 27in,Electronics,North,Bob Chen,Partner,5,237.26,1186.3
2633,2025-06-09,Mechanical Keyboard,Electronics,South,Alice Kim,Partner,2,72.51,145.02
2634,2025-06-09,Desk Lamp,Furniture,South,Eve Torres,Online,3,37.23,111.69
2635,2025-06-09,USB-C Hub,Electronics,North,Alice Kim,Online,1,36.42,36.42
2636,2025-06-09,Webcam HD,Electronics,South,David Lee,Partner,3,54.5,163.5
2637,2025-06-09,Wireless Mouse,Electronics,East,Eve Torres,Retail Store,2,24.38,48.76
2638,2025-06-10,Monitor 27in,Electronics,East,Eve Torres,Partner,4,236.23,944.92
2639,2025-06-11,Office Chair,Furniture,North,Bob Chen,Online,6,166.46,998.76
2640,2025-06-11,Office Chair,Furniture,South,Bob Chen,Partner,2,175.49,350.98
2641,2025-06-11,Webcam HD,Electronics,East,Bob Chen,Partner,2,57.64,115.28
2642,2025-06-11,Monitor 27in,Electronics,East,Carla Diaz,Retail Store,4,202.09,808.36
2643,2025-06-12,USB-C Hub,Electronics,East,David Lee,Partner,4,35.49,141.96
2644,2025-06-12,USB-C Hub,Electronics,East,Bob Chen,Partner,5,33.28,166.4
2645,2025-06-12,Notebook Set,Stationery,South,David Lee,Online,5,12.77,63.85
2646,2025-06-12,Notebook Set,Stationery,South,Alice Kim,Retail Store,4,11.94,47.76
2647,2025-06-12,Mechanical Keyboard,Electronics,West,Alice Kim,Retail Store,5,60.29,301.45
2648,2025-06-13,Mechanical Keyboard,Electronics,East,Bob Chen,Online,3,73.28,219.84
2649,2025-06-13,Standing Desk,Furniture,South,David Lee,Online,1,388.28,388.28
2650,2025-06-13,Mechanical Keyboard,Electronics,East,Eve Torres,Retail Store,2,67.06,134.12
2651,2025-06-13,Mechanical Keyboard,Electronics,East,Eve Torres,Retail Store,5,64.17,320.85
2652,2025-06-13,Monitor 27in,Electronics,South,Carla Diaz,Retail Store,1,247.31,247.31
2653,2025-06-14,Notebook Set,Stationery,West,David Lee,Partner,6,12.83,76.98
2654,2025-06-15,Standing Desk,Furniture,South,Bob Chen,Online,1,450.1,450.1
2655,2025-06-16,Monitor 27in,Electronics,East,Bob Chen,Partner,6,212.71,1276.26
2656,2025-06-16,Monitor 27in,Electronics,South,David Lee,Retail Store,4,236.87,947.48
2657,2025-06-16,Desk Lamp,Furniture,West,Eve Torres,Partner,5,38.87,194.35
2658,2025-06-17,Office Chair,Furniture,North,Carla Diaz,Retail Store,3,190.6,571.8
2659,2025-06-17,Notebook Set,Stationery,North,Bob Chen,Online,1,12.7,12.7
2660,2025-06-17,USB-C Hub,Electronics,East,Eve Torres,Retail Store,5,32.0,160.0
2661,2025-06-17,Wireless Mouse,Electronics,South,David Lee,Retail Store,4,26.73,106.92
2662,2025-06-17,Webcam HD,Electronics,North,David Lee,Online,6,63.22,379.32
2663,2025-06-17,Monitor 27in,Electronics,North,David Lee,Partner,2,248.1,496.2
2664,2025-06-18,Notebook Set,Stationery,North,Eve Torres,Retail Store,2,13.78,27.56
2665,2025-06-18,USB-C Hub,Electronics,South,Bob Chen,Online,6,39.64,237.84
2666,2025-06-18,Notebook Set,Stationery,North,David Lee,Retail Store,2,12.34,24.68
2667,2025-06-18,Pen Pack,Stationery,North,Carla Diaz,Partner,2,7.95,15.9
2668,2025-06-19,Webcam HD,Electronics,West,Carla Diaz,Retail Store,1,53.49,53.49
2669,2025-06-20,Wireless Mouse,Electronics,West,Bob Chen,Retail Store,6,26.44,158.64
2670,2025-06-21,Webcam HD,Electronics,West,Alice Kim,Retail Store,1,62.36,62.36
2671,2025-06-21,Wireless Mouse,Electronics,East,Carla Diaz,Online,5,25.38,126.9
2672,2025-06-21,Wireless Mouse,Electronics,South,David Lee,Retail Store,3,28.06,84.18
2673,2025-06-21,Wireless Mouse,Electronics,South,Alice Kim,Partner,1,25.19,25.19
2674,2025-06-21,Webcam HD,Electronics,West,Alice Kim,Online,2,55.15,110.3
2675,2025-06-22,Standing Desk,Furniture,East,Carla Diaz,Retail Store,2,427.42,854.84
2676,2025-06-22,Pen Pack,Stationery,East,Alice Kim,Retail Store,2,8.27,16.54
2677,2025-06-22,Desk Lamp,Furniture,West,Alice Kim,Retail Store,2,37.4,74.8
2678,2025-06-22,Office Chair,Furniture,North,Bob Chen,Retail Store,1,170.53,170.53
2679,2025-06-22,Pen Pack,Stationery,North,Bob Chen,Partner,6,7.86,47.16
2680,2025-06-22,Office Chair,Furniture,East,Alice Kim,Retail Store,4,205.19,820.76
2681,2025-06-23,Webcam HD,Electronics,South,Carla Diaz,Retail Store,4,60.5,242.0
2682,2025-06-23,Webcam HD,Electronics,West,Bob Chen,Online,6,62.2,373.2
2683,2025-06-23,Mechanical Keyboard,Electronics,East,Eve Torres,Online,1,60.55,60.55
2684,2025-06-24,Office Chair,Furniture,East,David Lee,Partner,1,192.52,192.52
2685,2025-06-24,Wireless Mouse,Electronics,East,David Lee,Online,4,25.5,102.0
2686,2025-06-24,Pen Pack,Stationery,South,Bob Chen,Retail Store,2,8.44,16.88
2687,2025-06-24,Mechanical Keyboard,Electronics,South,David Lee,Online,3,74.66,223.98
2688,2025-06-24,Desk Lamp,Furniture,North,Eve Torres,Partner,6,43.83,262.98
2689,2025-06-24,USB-C Hub,Electronics,South,Bob Chen,Online,2,40.18,80.36
2690,2025-06-25,Pen Pack,Stationery,South,Bob Chen,Retail Store,1,7.75,7.75
2691,2025-06-27,Office Chair,Furniture,West,David Lee,Partner,1,200.9,200.9
2692,2025-06-27,Standing Desk,Furniture,South,Bob Chen,Retail Store,6,444.5,2667.0
2693,2025-06-27,Pen Pack,Stationery,West,Alice Kim,Retail Store,4,7.32,29.28
2694,2025-06-27,Mechanical Keyboard,Electronics,East,David Lee,Online,3,64.41,193.23
2695,2025-06-28,Wireless Mouse,Electronics,North,Carla Diaz,Online,2,22.76,45.52
2696,2025-06-28,Standing Desk,Furniture,North,David Lee,Online,4,407.42,1629.68
